Log Field Name,Data Type,Length,Message ID,Message Description,Message Meaning,Type,Category,Severity,Version
msg,string,,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
noise,int8,4,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
onwire,string,3,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
radioband,string,64,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
radioidclosest,uint8,3,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
radioiddetected,uint8,3,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
rate,uint16,6,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
security,string,40,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
signal,int8,4,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
snclosest,string,36,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
sndetected,string,36,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
ssid,string,33,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
stacount,uint32,10,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
stamac,string,17,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
subtype,string,20,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
time,string,8,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
type,string,16,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
vd,string,32,43563,LOG_ID_EVENT_WIRELESS_ROGUE_DETECT,Rogue AP detected,Event,WIRELESS,Notice,6.2.0
action,string,32,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
age,uint32,10,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
apscan,string,36,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
apstatus,uint8,3,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
aptype,uint8,3,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
bssid,string,17,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
channel,uint8,3,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
date,string,10,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
detectionmethod,string,21,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
devid,string,16,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
encryption,string,12,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
eventtime,uint64,20,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
level,string,11,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
live,uint32,10,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
logdesc,string,,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
logid,string,10,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
manuf,string,20,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
msg,string,,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
noise,int8,4,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
onwire,string,3,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
radioband,string,64,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
radioidclosest,uint8,3,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
radioiddetected,uint8,3,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
rate,uint16,6,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
security,string,40,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
signal,int8,4,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
snclosest,string,36,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
sndetected,string,36,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
ssid,string,33,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
stacount,uint32,10,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
stamac,string,17,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
subtype,string,20,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
time,string,8,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
type,string,16,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
vd,string,32,43564,LOG_ID_EVENT_WIRELESS_ROGUE_OFFAIR,Rogue AP off air,Event,WIRELESS,Notice,6.2.0
action,string,32,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
age,uint32,10,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
apscan,string,36,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
apstatus,uint8,3,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
aptype,uint8,3,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
bssid,string,17,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
channel,uint8,3,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
date,string,10,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
detectionmethod,string,21,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
devid,string,16,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
encryption,string,12,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
eventtime,uint64,20,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
level,string,11,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
live,uint32,10,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
logdesc,string,,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
logid,string,10,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
manuf,string,20,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
msg,string,,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
noise,int8,4,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
onwire,string,3,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
radioband,string,64,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
radioidclosest,uint8,3,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
radioiddetected,uint8,3,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
rate,uint16,6,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
security,string,40,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
signal,int8,4,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
snclosest,string,36,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
sndetected,string,36,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
ssid,string,33,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
stacount,uint32,10,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
stamac,string,17,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
subtype,string,20,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
time,string,8,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
type,string,16,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
vd,string,32,43565,LOG_ID_EVENT_WIRELESS_ROGUE_ONAIR,Rogue AP on air,Event,WIRELESS,Notice,6.2.0
action,string,32,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
age,uint32,10,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
apscan,string,36,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
apstatus,uint8,3,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
aptype,uint8,3,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
bssid,string,17,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
channel,uint8,3,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
date,string,10,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
detectionmethod,string,21,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
devid,string,16,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
encryption,string,12,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
eventtime,uint64,20,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
level,string,11,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
live,uint32,10,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
logdesc,string,,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
logid,string,10,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
manuf,string,20,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
msg,string,,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
noise,int8,4,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
onwire,string,3,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
radioband,string,64,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
radioidclosest,uint8,3,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
radioiddetected,uint8,3,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
rate,uint16,6,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
security,string,40,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
signal,int8,4,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
snclosest,string,36,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
sndetected,string,36,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
ssid,string,33,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
stacount,uint32,10,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
stamac,string,17,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
subtype,string,20,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
time,string,8,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
type,string,16,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
vd,string,32,43566,LOG_ID_EVENT_WIRELESS_ROGUE_OFFWIRE,Rogue AP off wire,Event,WIRELESS,Notice,6.2.0
action,string,32,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
age,uint32,10,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
apscan,string,36,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
apstatus,uint8,3,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
aptype,uint8,3,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
bssid,string,17,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
channel,uint8,3,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
date,string,10,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
detectionmethod,string,21,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
devid,string,16,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
encryption,string,12,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
eventtime,uint64,20,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
level,string,11,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
live,uint32,10,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
logdesc,string,,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
logid,string,10,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
manuf,string,20,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
msg,string,,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
noise,int8,4,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
onwire,string,3,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
radioband,string,64,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
radioidclosest,uint8,3,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
radioiddetected,uint8,3,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
rate,uint16,6,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
security,string,40,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
signal,int8,4,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
snclosest,string,36,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
sndetected,string,36,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
ssid,string,33,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
stacount,uint32,10,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
stamac,string,17,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
subtype,string,20,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
time,string,8,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
type,string,16,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
vd,string,32,43567,LOG_ID_EVENT_WIRELESS_FAKEAP_DETECT,Fake AP detected,Event,WIRELESS,Warning,6.2.0
action,string,32,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
age,uint32,10,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
apscan,string,36,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
apstatus,uint8,3,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
aptype,uint8,3,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
bssid,string,17,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
channel,uint8,3,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
date,string,10,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
detectionmethod,string,21,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
devid,string,16,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
encryption,string,12,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
eventtime,uint64,20,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
level,string,11,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
live,uint32,10,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
logdesc,string,,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
logid,string,10,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
manuf,string,20,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
msg,string,,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
noise,int8,4,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
onwire,string,3,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
radioband,string,64,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
radioidclosest,uint8,3,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
radioiddetected,uint8,3,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
rate,uint16,6,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
security,string,40,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
signal,int8,4,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
snclosest,string,36,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
sndetected,string,36,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
ssid,string,33,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
stacount,uint32,10,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
stamac,string,17,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
subtype,string,20,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
time,string,8,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
type,string,16,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
vd,string,32,43568,LOG_ID_EVENT_WIRELESS_FAKEAP_ONAIR,Fake AP on air,Event,WIRELESS,Warning,6.2.0
action,string,32,43569,LOG_ID_EVENT_WIRELESS_ROGUE_SUPPRESSED,Rogue AP suppressed,Event,WIRELESS,Warning,6.2.0
